created_at,hari,tanggal,waktu,bulan,jam,text,lang,retweet_count,favorite_count,label,translated_text
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,I've mostly just been eating pizza bagels and pizza rolls.,en,0,6,negative,I've mostly just been eating pizza bagels and pizza rolls.
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,Have you ever had a girl tie you down to a bed... T... — not yet but fingers crossed one day I will perform ... https://t.co/PhsEPbnpQn,en,0,1,negative,Have you ever had a girl tie you down to a bed... T... — not yet but fingers crossed one day I will perform ... https://t.co/PhsEPbnpQn
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,"As much as I'd rather be with my fam this weekend, I know they want me to enjoy myself 💕💕💕",en,0,1,negative,"As much as I'd rather be with my fam this weekend, I know they want me to enjoy myself 💕💕💕"
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@rihanna: I'm honey today #MissOne and you? I ask you this because I've the impression that the year'd have been able to begin better.,en,0,0,negative,@rihanna: I'm honey today #MissOne and you? I ask you this because I've the impression that the year'd have been able to begin better.
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,I just need a minute or two to pull myself together; because sometimes the shit life throws at me... gets a little bit heavy.,en,1,5,negative,I just need a minute or two to pull myself together; because sometimes the shit life throws at me... gets a little bit heavy.
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@Sfetso_dj 😂😂😂 I won't even come then,en,0,0,negative,@Sfetso_dj 😂😂😂 I won't even come then
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,"COMPLETED, IF NOT EARLIER, I WILL CHECK MY LIST OF #eggheads AND BLOCK ALL OF THEM FOR SECURITY MEASURES.

GET AN ACCOUNT PROFILE PICTURE.",en,0,0,negative,"COMPLETED, IF NOT EARLIER, I WILL CHECK MY LIST OF #eggheads AND BLOCK ALL OF THEM FOR SECURITY MEASURES.

GET AN ACCOUNT PROFILE PICTURE."
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@DramaticDandy i have a folder on my computer called bathtub geralt and the only thing in there is the pic of batht… https://t.co/FtxUYm1LdM,en,0,3,negative,@DramaticDandy i have a folder on my computer called bathtub geralt and the only thing in there is the pic of batht… https://t.co/FtxUYm1LdM
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@MaybellineIndia Same I can't live without my Maybelline Baby Lipbalm.  #WinterWonder https://t.co/3Ya1PLYFga,en,0,0,negative,@MaybellineIndia Same I can't live without my Maybelline Baby Lipbalm.  #WinterWonder https://t.co/3Ya1PLYFga
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,I'm now kind of reconsidering my enjoyment of the Grounded In Reality meme,en,0,0,negative,I'm now kind of reconsidering my enjoyment of the Grounded In Reality meme
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,Can I press 1 for English?,en,0,0,negative,Can I press 1 for English?
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@SashaThalia18 girl im on the same boat as you except im watching revenge and i cant stop 😩😩,en,0,1,negative,@SashaThalia18 girl im on the same boat as you except im watching revenge and i cant stop 😩😩
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,honestly I started running that through and I was like ah yes the immediate bottle,en,0,0,negative,honestly I started running that through and I was like ah yes the immediate bottle
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,ハサンで破産しそう,ja,0,0,negative,I'm going to go bankrupt in Hasan
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,And batangas province Stcaa Team,en,0,0,negative,And batangas province Stcaa Team
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,Github落ちてる,ja,0,0,negative,Github is down
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@Gallegoss23 @delgado_leanne I didn't know she was going to go crazy!😭,en,0,1,negative,@Gallegoss23 @delgado_leanne I didn't know she was going to go crazy!😭
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@Lizlllzzzz @ShoTzzAu @periscopeco @Fasffy I'm sorry fas but we always tell Marco your a better manager than him.. He needed the spotlight!,en,0,2,negative,@Lizlllzzzz @ShoTzzAu @periscopeco @Fasffy I'm sorry fas but we always tell Marco your a better manager than him.. He needed the spotlight!
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,I'm starving,en,0,1,negative,I'm starving
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@missellethorn and I have a few spots left in Sydney! Hit us up lolahuntescort@gmail.com https://t.co/PEYJNPWe7N,en,3,22,negative,@missellethorn and I have a few spots left in Sydney! Hit us up lolahuntescort@gmail.com https://t.co/PEYJNPWe7N
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,@Forfitishewill i fw him,en,0,0,negative,@Forfitishewill i fw him
2017-01-12 08:13:39+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:39,January,8,Siaoa yang vote I tu 😂😂😂😂😂 hahahahahahahaha https://t.co/29Qw7kjcj8,tl,0,0,negative,😂😂😂😂 I'll Be There For You
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"내 트위터에 자주 오는 염탐꾼 TOP 3! https://t.co/DCdTYuo2Er #vonvon_kr #트위터염탐꾼
1등-히구님! 2등-녹님! 3등-연수기님!",ko,0,0,negative,"Top 3! https://t.co/dcdtyuo2er #vonvon_kr
1st place-Higu! 2nd place-Nok-nim! 3rd place-Yeonje!"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@revelrjoy is it okay if I just call you Joy then? ㅎㅎㅎ ooh, glad to hear that! Mine's great as always too",en,0,0,negative,"@revelrjoy is it okay if I just call you Joy then? ㅎㅎㅎ ooh, glad to hear that! Mine's great as always too"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@reaylee_ you already know the nova one ain't going anywhere I've been saying this for years 😂,en,1,1,negative,@reaylee_ you already know the nova one ain't going anywhere I've been saying this for years 😂
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"There's a frank donga here. The interview episode. 
I'm laughing so hard. I'm sure I look weird 😭",en,0,1,negative,"There's a frank donga here. The interview episode. 
I'm laughing so hard. I'm sure I look weird 😭"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I'm at اشارة تقاطع الزهراء مع الشهداء https://t.co/0o1DgAfXN5,ar,0,0,negative,I'm at Al -Zahra intersection signal with the martyrs https://t.co/0o1dgafxn5
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@KaaaaaayB_ but been wanting u from day one...so if I stop... Hmm.....,en,0,0,negative,@KaaaaaayB_ but been wanting u from day one...so if I stop... Hmm.....
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I entered the @QuickenLoans ""Clean Slate #Sweepstakes"" for my chance at $4000! Enter now!  https://t.co/ejbpxVbo8y",en,0,0,negative,"I entered the @QuickenLoans ""Clean Slate #Sweepstakes"" for my chance at $4000! Enter now!  https://t.co/ejbpxVbo8y"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I'm at ПГНИУ, Корпус №5 in Пермь, Пермский край https://t.co/h6q8MWUsdL",ru,0,0,negative,"I'm at PGNIU, Corpus No5 in Perm, Perm Territory https://t.co/h6q8MWUsdL"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,i am:) https://t.co/Y568glJACj,und,0,0,negative,i am:) https://t.co/Y568glJACj
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Hell yea, if I ask and you dnt give me a specific time or time range, + its MY car, soon as i get it back u will be… https://t.co/Kw9L9dqrS3",en,0,2,negative,"Hell yea, if I ask and you dnt give me a specific time or time range, + its MY car, soon as i get it back u will be… https://t.co/Kw9L9dqrS3"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Struggling for an avi but then I remembered @sethreineke once made me look like a screamo God,en,0,1,negative,Struggling for an avi but then I remembered @sethreineke once made me look like a screamo God
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@Ir0ha_I アニメでも天若夫婦の様子を見たいですね💕,ja,0,1,negative,@Ir0ha_I I'd love to see the Amawaka couple in the anime too💕
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I'm always tired all day and somehow always up at night,en,0,0,negative,I'm always tired all day and somehow always up at night
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Ci risiamo. Invece di fare un lavoro fatto bene, su #ViaNazionale fanno queste pecionate. I #selciaroli esistono: c… https://t.co/GIf3J8e8PM",it,4,7,negative,"Here we come back. Instead of doing a job done well, on #vianational do these pecionate. The #Selciaroli exist: c… https://t.co/gif3j8e8pm"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I heard you stealing clothes that's bad for yo health 🤕,en,0,0,negative,I heard you stealing clothes that's bad for yo health 🤕
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"i woke up late but i'm still not rushing to get ready, my life is a joke really",en,3,1,negative,"i woke up late but i'm still not rushing to get ready, my life is a joke really"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Acabo de agregar “Ferran i Raquel TEASER” a Wedding Cinema en #Vimeo: https://t.co/1CdUqTIxqm,und,0,0,negative,I just added “Ferran I Raquel Teaser” to Wedding Cinema in #Vimeo: https://t.co/1cduqtixqm
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I can't believe you're 24 now :( Happy birthday! I love you @zaynmalik,en,0,0,negative,I can't believe you're 24 now :( Happy birthday! I love you @zaynmalik
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I really got that stiff ass left 😨😂🙌🏾,en,0,0,negative,I really got that stiff ass left 😨😂🙌🏾
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@TZSanity I'm hungry ;(,en,0,0,negative,@TZSanity I'm hungry ;(
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,can i go home yet....,en,0,0,negative,can i go home yet....
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Per determinare il peso dell'euro furono presi come riferimento tutti i PIL dei paesi partecipanti, il nostro PIL non contabilizzava il nero",it,0,0,negative,"To determine the weight of the euro, all GDPs of the participating countries were taken as a reference, our GDP did not affect black"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I am so bored,en,0,1,negative,I am so bored
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Searching for One Call Away and they bring me Charlie Puth... Puth made it a hot line, Chingy made it a hot song",en,0,0,negative,"Searching for One Call Away and they bring me Charlie Puth... Puth made it a hot line, Chingy made it a hot song"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,everyone in the ass kid yeah thats right i didn't think so,en,0,0,negative,everyone in the ass kid yeah thats right i didn't think so
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"should i ware combat boots or heels tommorow
pls answer quik",en,0,0,negative,"should i ware combat boots or heels tommorow
pls answer quik"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I'm just a conscious mind stuck in a physical body floating through time space baby.,en,0,0,negative,I'm just a conscious mind stuck in a physical body floating through time space baby.
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@chloeeleongg @weinjiey me? I joined hiking which was at the cafeteria, away from chaos I guess 😂",en,0,0,negative,"@chloeeleongg @weinjiey me? I joined hiking which was at the cafeteria, away from chaos I guess 😂"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,ワンチャンロード買うかもな,ja,0,0,negative,I might buy One Chan Road
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@dia_official I love you.💕,en,0,0,negative,@dia_official I love you.💕
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I liked a @YouTube video https://t.co/Fi3k9vKC3G Glowing 1000 DEGREE KNIFE VS. CHANEL BAG + MAKEUP feat. Manny Mua,en,0,0,negative,I liked a @YouTube video https://t.co/Fi3k9vKC3G Glowing 1000 DEGREE KNIFE VS. CHANEL BAG + MAKEUP feat. Manny Mua
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I'm Hungry 😢,en,0,0,negative,I'm Hungry 😢
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I'm at Burgan Bank https://t.co/F7wymx1EjL,en,0,0,negative,I'm at Burgan Bank https://t.co/F7wymx1EjL
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Had D worst experience wid goairlinesindia theghantas #deservesaghanta UfterYou i wonder wer d hell R their #ethics… https://t.co/Du7Munfuwm,en,0,0,negative,Had D worst experience wid goairlinesindia theghantas #deservesaghanta UfterYou i wonder wer d hell R their #ethics… https://t.co/Du7Munfuwm
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I should be sleeping but The Karate Kid is on so.........,en,0,0,negative,I should be sleeping but The Karate Kid is on so.........
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I hope Zayn is in LA so I can speculate about Ziam rising for Z's birthday lmao - Stassyia https://t.co/N2JV4aV9vP,en,0,0,negative,I hope Zayn is in LA so I can speculate about Ziam rising for Z's birthday lmao - Stassyia https://t.co/N2JV4aV9vP
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,it's been so long since I've received flowers 😩,en,0,2,negative,it's been so long since I've received flowers 😩
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Laucy shippers listen. I have nothing against Lucy. I just think that Laucy is a PR that's all.,en,0,5,negative,Laucy shippers listen. I have nothing against Lucy. I just think that Laucy is a PR that's all.
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I like this La La Land cookie! ☺😍
https://t.co/1B52qphKMG",en,0,0,negative,"I like this La La Land cookie! ☺😍
https://t.co/1B52qphKMG"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/Bw3ECZZpdF",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/Bw3ECZZpdF"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@Phuwach โอ้ย เสียใจเด้อออออ,th,0,0,negative,"@Phuwach. Oh, I'm sorry."
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,i need to wash my hair but dry shampoo is my best friend so imma hit her up,en,0,0,negative,i need to wash my hair but dry shampoo is my best friend so imma hit her up
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I feel you girl https://t.co/XIVdUT4myN,en,0,0,negative,I feel you girl https://t.co/XIVdUT4myN
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Sometimes I cant believe how close I am to @splashbrowillie ...like where has this man been all my life Our friendship is a thing of beauty,en,1,4,negative,Sometimes I cant believe how close I am to @splashbrowillie ...like where has this man been all my life Our friendship is a thing of beauty
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I'm so bored, how is there REALLY nothing to do right now?",en,0,0,negative,"I'm so bored, how is there REALLY nothing to do right now?"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@aspadeaspade1 @KTHopkins A myth, I've worked in the NHS for 30 years, immigrants aren't to blame for the crisis.",en,0,0,negative,"@aspadeaspade1 @KTHopkins A myth, I've worked in the NHS for 30 years, immigrants aren't to blame for the crisis."
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,She looking for a real nigga too👀,en,0,0,negative,She looking for a real nigga too👀
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@astoldbyamyy oh now u wanna... lol.. oh ok I see u,en,0,0,negative,@astoldbyamyy oh now u wanna... lol.. oh ok I see u
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@____aaaaas 

あらんくん照れ屋さんかな？（笑）",ja,0,0,negative,"@____aaaaas

Is Aran-kun a embarrassed person? (lol)"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,don't say beefy it makes me think of taco bell and then I get hungry,en,0,0,negative,don't say beefy it makes me think of taco bell and then I get hungry
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I've been doing nothing for 3 hrs because of hyo 😂 thanks,en,0,0,negative,I've been doing nothing for 3 hrs because of hyo 😂 thanks
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,vala use to be nice to me what happened?? what did i do to deserve this?,en,0,2,negative,vala use to be nice to me what happened?? what did i do to deserve this?
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@nightgamer24724 for saying,  i need a person like you,  you're the best person to come near me and make me smile everytime.. I love you..+",en,0,0,negative,"@nightgamer24724 for saying,  i need a person like you,  you're the best person to come near me and make me smile everytime.. I love you..+"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"For example, I HATE anyone who says they have a good sense of humour.",en,0,1,negative,"For example, I HATE anyone who says they have a good sense of humour."
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I've turned into a well-rounded girl, haven't I?",en,0,0,negative,"I've turned into a well-rounded girl, haven't I?"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Crystalline - Björk - DJ Cheddarwurst - I Hate Girls! https://t.co/gplMv0n8Vu #music  #wholesome,de,0,0,negative,Crystalline - Björk - DJ Cheddarwurst - I Hate Girls! https://t.co/gplMv0n8Vu #music  #wholesome
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I actually meant like a movie night but hey,en,0,0,negative,I actually meant like a movie night but hey
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"If I acknowledge you, then you can speak.",en,1,2,negative,"If I acknowledge you, then you can speak."
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@PaolaRogw a mi me hace sentirme peor 🐢✨,es,0,0,negative,@Paolarogw makes me feel worse 🐢✨
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I liked a @YouTube video https://t.co/TOMm8VuRir [PSY-Tron Dance Performance+Daddy] KPOP Concert MAMA 2015 | EP.3,en,0,0,negative,I liked a @YouTube video https://t.co/TOMm8VuRir [PSY-Tron Dance Performance+Daddy] KPOP Concert MAMA 2015 | EP.3
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@Masaka_Arienai @lollie_txt fax is easier i think,en,0,2,negative,@Masaka_Arienai @lollie_txt fax is easier i think
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"I liked a @YouTube video https://t.co/TSARQWZXGQ ""Holy"" - STORYBOARD",en,0,0,negative,"I liked a @YouTube video https://t.co/TSARQWZXGQ ""Holy"" - STORYBOARD"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,This monstrosity has just emerged from the GFs bag. I don't mind a big phone or Star Wars. But this is ridonk https://t.co/eJZCzlvUcj,en,1,8,negative,This monstrosity has just emerged from the GFs bag. I don't mind a big phone or Star Wars. But this is ridonk https://t.co/eJZCzlvUcj
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I feel like it's been forever☺️ https://t.co/nJocVcw4DY,en,0,0,negative,I feel like it's been forever☺️ https://t.co/nJocVcw4DY
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Another hit from my bro @w4mrwonda… https://t.co/m9LlySyRRh,en,0,1,negative,Another hit from my bro @w4mrwonda… https://t.co/m9LlySyRRh
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,HAHAHAHAH OMFGGGG I. AM. CRYING. OMFG ASKFL😂 I was thinking that Lee Dong Wook is a combo of GK and DW and this hap… https://t.co/6H2YySI3fJ,en,0,0,negative,HAHAHAHAH OMFGGGG I. AM. CRYING. OMFG ASKFL😂 I was thinking that Lee Dong Wook is a combo of GK and DW and this hap… https://t.co/6H2YySI3fJ
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,i hate this https://t.co/3GVjJWNqRI,en,0,0,negative,i hate this https://t.co/3GVjJWNqRI
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Construction workers shake him down a bit. He starts to pay attention. Littlet girl is still scared &amp; I dunno, what looks like embarrassment",en,0,0,negative,"Construction workers shake him down a bit. He starts to pay attention. Littlet girl is still scared &amp; I dunno, what looks like embarrassment"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,so the day i decide to do my hair and makeup it pours down with rain 🙄,en,0,1,negative,so the day i decide to do my hair and makeup it pours down with rain 🙄
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I should be at Wanderers right now yazi🤔 #SAvSL #Ash100,en,0,1,negative,I should be at Wanderers right now yazi🤔 #SAvSL #Ash100
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I feel my courage grow when you're by my side!,en,0,0,negative,I feel my courage grow when you're by my side!
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Why you always talking about sex ? Do you get any p... — i gets none what so ever.  https://t.co/YD0vHtD7cD,en,0,0,negative,Why you always talking about sex ? Do you get any p... — i gets none what so ever.  https://t.co/YD0vHtD7cD
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,Maybe if I stay up all night tonight and all day tomorrow all of my problems will be fixed because I'll go to sleep early ?,en,1,0,negative,Maybe if I stay up all night tonight and all day tomorrow all of my problems will be fixed because I'll go to sleep early ?
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@Danyal02076802 yup bro..pray for me.May Allah make it easy for me.only if she allows me..I will meet.iam also planning to meet ayesha aunty,en,0,0,negative,@Danyal02076802 yup bro..pray for me.May Allah make it easy for me.only if she allows me..I will meet.iam also planning to meet ayesha aunty
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"https://t.co/cox0bsP3Ep via @YouTube
its a real shame that, when i clicked here, my narc baby cousin with autism starts crying",en,0,0,negative,"https://t.co/cox0bsP3Ep via @YouTube
its a real shame that, when i clicked here, my narc baby cousin with autism starts crying"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"@maraxchristine thank you babes, i love you ❤❤",en,1,1,negative,"@maraxchristine thank you babes, i love you ❤❤"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"me: höönönöönnööööööööööööö
mom: you wanna stay home today
me: HÖHÖÖHÖHÖÖH
mom: fine",sv,0,2,negative,"me: höönönöönnööööööööööööö
mom: you wanna stay home today
me: HÖHÖÖHÖHÖÖH
mom: fine"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@Capettii @_BorinLauren @fiImpoetry I was high key always jealous of that Wendy bitch,en,0,1,negative,@Capettii @_BorinLauren @fiImpoetry I was high key always jealous of that Wendy bitch
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,I liked a @YouTube video from @craftedrl https://t.co/Rr96YBij4T ROBLOX HAS CHANGED,en,0,0,negative,I liked a @YouTube video from @craftedrl https://t.co/Rr96YBij4T ROBLOX HAS CHANGED
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"Emily just rolled on to me asking ""what's wrong with us"" and boy do i have a longgggg list to answer that",en,0,2,negative,"Emily just rolled on to me asking ""what's wrong with us"" and boy do i have a longgggg list to answer that"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,اذا كان من نفس القارة اديهو فرصة موسم واذا كان لاتيني اديهو فرصة موسمين,ar,0,0,negative,"If it is from the same continent, it is a season opportunity, and if Latini is two seasons"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,@thehappypear I think this would help us on our journey @ChadTheLaaad,en,0,2,negative,@thehappypear I think this would help us on our journey @ChadTheLaaad
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"""I love this club &amp; I saw that if I came back, it was because there was a story to continue"" - David Luiz. Proper C… https://t.co/A0wbFfsb3y",en,0,0,negative,"""I love this club &amp; I saw that if I came back, it was because there was a story to continue"" - David Luiz. Proper C… https://t.co/A0wbFfsb3y"
2017-01-12 08:13:40+00:00,Thursday,2017-01-12 00:00:00+00:00,08:13:40,January,8,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/vmhkXT4Gqo",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/vmhkXT4Gqo"
