created_at,hari,tanggal,waktu,text,lang,retweet_count,favorite_count,label,translated_text
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Vivica's Black Magic reminded me why I've always respected Vivica's hustle.,en,0,0,negative,Vivica's Black Magic reminded me why I've always respected Vivica's hustle.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"Udah netesin airmata, tapi pas ditanya kenapa, jawabannya tetep ""aku gak apa-apa, aku baik-baik aja"". Cewek banget. Tegar. â™¥ï¸",in,0,0,negative,"Already netes the tears, but when I was asked why, the answer was still ""I'm fine, I'm fine"". Very girl. Tegar. '¥ ï¸"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"Because surfing in lava works, right? #AGDQ2017",en,3,15,negative,"Because surfing in lava works, right? #AGDQ2017"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@bermell_ruben @old_vcf @JCGG_1965 @Generaldepie_ i tu tambe picanyero desmayat😁😁😁,in,0,2,negative,@Bermell_ruben @old_vcf @jcgg_1965 @generaldepiepiei picanyero tums Desmayat😁😁😁
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I'm gonna single-handedly bring back #SWAG https://t.co/P7gTgaQKc5,en,0,1,negative,I'm gonna single-handedly bring back #SWAG https://t.co/P7gTgaQKc5
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I think I've hit my breaking point.,en,0,1,negative,I think I've hit my breaking point.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I hate that I eat so much,en,0,1,negative,I hate that I eat so much
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/9wRDhqf3HO",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/9wRDhqf3HO"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I'm at KASAB'IN Kahvesi https://t.co/TZZE8rkVZv,et,0,0,negative,I'm at Kasab's coffee https://t.co/tzze8rkvzv
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@WrEk_Elite @ObeyNitroh_ I'm doing the RC for it I'm not in it yet,en,0,1,negative,@WrEk_Elite @ObeyNitroh_ I'm doing the RC for it I'm not in it yet
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@kelleAbond - I that wasn't me.,en,0,1,negative,@kelleAbond - I that wasn't me.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"@ValiantZeal gaze. ""I..."" James looked back at Steve and tried to remember more about him, about them, but all he could remember was a +",en,0,0,negative,"@ValiantZeal gaze. ""I..."" James looked back at Steve and tried to remember more about him, about them, but all he could remember was a +"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@GaryLineker make mine a 'kick the mule' Rum based and I'll join you 😘,en,0,1,negative,@GaryLineker make mine a 'kick the mule' Rum based and I'll join you 😘
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I gained 1 follower in the last day. You? Know your stats and grow with https://t.co/WCuHrpnFDK,en,0,0,negative,I gained 1 follower in the last day. You? Know your stats and grow with https://t.co/WCuHrpnFDK
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,One of my homies got cuffed and was never to be heard from again 😂 I'm proud of that nigga,en,0,0,negative,One of my homies got cuffed and was never to be heard from again 😂 I'm proud of that nigga
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@kushandcats saaaame if only the people I worked with were stoners this drive would be so nice right now,en,0,1,negative,@kushandcats saaaame if only the people I worked with were stoners this drive would be so nice right now
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@ashuhilly wow I feel really dumb now 😂😂😂😂,en,0,0,negative,@ashuhilly wow I feel really dumb now 😂😂😂😂
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"Gareth Malone ""i Was Looking For A Gang That I Could Be In … : https://t.co/oAdbHZJEqA ,",en,0,0,negative,"Gareth Malone ""i Was Looking For A Gang That I Could Be In … : https://t.co/oAdbHZJEqA ,"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@nskd_ayunari 行ってくるー(´∀｀)ﾉ,ja,0,0,negative,@nskd_ayunari I'm off (´∀｀)ﾉ
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@DarthSayahSwag @alyciajaneface I don't blame you and what's sad is it could've been a great phone it had the potential but they fucked it,en,0,0,negative,@DarthSayahSwag @alyciajaneface I don't blame you and what's sad is it could've been a great phone it had the potential but they fucked it
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I hate these hoes man https://t.co/ksMt73374V,en,2,6,negative,I hate these hoes man https://t.co/ksMt73374V
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"I'm bored.  Have a pervy gif that might suspiciously look like two people you might know....  You're welcome.
Now,… https://t.co/zDTCNcNk14",en,0,16,negative,"I'm bored.  Have a pervy gif that might suspiciously look like two people you might know....  You're welcome.
Now,… https://t.co/zDTCNcNk14"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Alimony and bribes will engage a large share of your wealth.,en,0,0,negative,Alimony and bribes will engage a large share of your wealth.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"痴漢しているところ申し訳ございませんが、ネクタイが曲がっていますよ。

英文：I'm sorry that I disturb your groping,Your tie is crooked.",ja,0,0,negative,"Sorry to be molested, but the tie is bent.

English: I'm sorry that I disturb your groping,Your tie is crooked."
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I don't think I have the strength to see the new #VAST episode. I need emotional support... (and I'm just at the opening credits),en,0,1,negative,I don't think I have the strength to see the new #VAST episode. I need emotional support... (and I'm just at the opening credits)
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,like I love them but it'd be random to bring them in rn,en,0,0,negative,like I love them but it'd be random to bring them in rn
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@Karielrium 근데 옛날에 해보고 때려쳤다가 최근에 겐지스킨 때문에 좀 했었는데 할만해지긴 한거 같음,ko,0,0,negative,"@Karielrium, but I tried it in the old days, and I was hit by Genji Skin recently, but I think it's worth it."
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,4 more hours,en,0,0,negative,4 more hours
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@DIVINEFIJIAN @FaithNotFay Yes just checked messages.. gonna check it out!,en,0,1,negative,@DIVINEFIJIAN @FaithNotFay Yes just checked messages.. gonna check it out!
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"If you go, I go. Hooman! https://t.co/6Oj5lWElIL vía @9GAG",es,0,0,negative,"If you go, I go. Hooman! https://t.co/6Oj5lWElIL vía @9GAG"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Looks like I'll be losing my health insurance which sucks because I literally can't live without it and wasn't planning to die in my 40's.,en,0,0,negative,Looks like I'll be losing my health insurance which sucks because I literally can't live without it and wasn't planning to die in my 40's.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@nancy_wavinya @catesidede @kiss100kenya can I join #TeamDede?,en,0,1,negative,@nancy_wavinya @catesidede @kiss100kenya can I join #TeamDede?
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Idag fick vi hjälp med att beskära buskarna i rabatten på framsidan. #closeencounter @ Larssons https://t.co/MDP8sbTIon,sv,0,1,negative,Today we got help with pruning the bushes in the discount on the front. #CLoseencounter @ Larsson's https://t.co/mdp8sth
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"@ma1224lov 
明日休みだ🙊💓",ja,0,0,negative,"@ma1224lov
It's a holiday tomorrow 🙊💓"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@The_OA i'm honestly so pissed right now and i have so many regrets,en,0,0,negative,@The_OA i'm honestly so pissed right now and i have so many regrets
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I'm glad Nike made this a general release cus me and my homegirl were upset last Saturday,en,0,0,negative,I'm glad Nike made this a general release cus me and my homegirl were upset last Saturday
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"we kid you not, music without nigerians is best rap or just noise",en,0,1,negative,"we kid you not, music without nigerians is best rap or just noise"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I liked a @YouTube video from @allthekpop_idol https://t.co/8KhnJoXuuV (Weekly Idol EP.285) Show me the V.I Card ep.01,en,0,0,negative,I liked a @YouTube video from @allthekpop_idol https://t.co/8KhnJoXuuV (Weekly Idol EP.285) Show me the V.I Card ep.01
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,So since season is starting I'ma start coming to school looking like a homeless person 🙂👌🏼🏊🏻‍♀️,en,0,2,negative,So since season is starting I'ma start coming to school looking like a homeless person 🙂👌🏼🏊🏻‍♀️
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,昔から欲しかった美少女ゲについてて即ぶっこぬけ https://t.co/Cw0eiTK5WA,ja,0,1,negative,I've always wanted beautiful girl games and get it straight away https://t.co/Cw0eiTK5WA
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I miss my brown hair right now but if I dye it darker I'll want it lighter a week later 🙄,en,0,4,negative,I miss my brown hair right now but if I dye it darker I'll want it lighter a week later 🙄
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Число банкротств физлиц в последнем квартале года выросло на четверть https://t.co/9P82iGfwht https://t.co/WmOhZB061g,ru,0,0,negative,The number of bankruptcies of individuals in the last quarter of the year grew by a quarter https://t.co/9p82igfwht https://t.co/wmohzb061g
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@funmix77 I am particularly proud of Frank Warren for such a beautifully written open letter. It was so good I read it twice.,en,0,0,negative,@funmix77 I am particularly proud of Frank Warren for such a beautifully written open letter. It was so good I read it twice.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"i'm being followed by a team of developers that thinks ""PC"" is a platform and ""PC&amp;Mac first"" when using UE4 is smart.... wtf @inbetweengames",en,1,2,negative,"i'm being followed by a team of developers that thinks ""PC"" is a platform and ""PC&amp;Mac first"" when using UE4 is smart.... wtf @inbetweengames"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I guess it's her word against mine...I will take a lie detector test.,en,0,0,negative,I guess it's her word against mine...I will take a lie detector test.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"@daybreak8176 
ちょっとでも自分の気持ちが楽なほうがいいからね、、",ja,0,0,negative,"@daybreak8176
It's better to feel a little better..."
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/qSeOJbKZ5v",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/qSeOJbKZ5v"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,كنت اعظم من حضر وكنت اغلى من يغيب .,ar,0,1,negative,I was the greatest of those who attended and I was the most precious.
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Wstałam zobaczyłam tweeta Cartera I O KURWA MAC,pl,0,0,negative,"I got up, I saw a tweet of Carter and fucking mac"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I don't want to take any exams today hahaha,en,0,1,negative,I don't want to take any exams today hahaha
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,Park bogum in Jakarta when I was there like last week :') why u do this to me,en,0,1,negative,Park bogum in Jakarta when I was there like last week :') why u do this to me
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@BeYoutiFull3 Lol. truly i'm a man &amp; when I'm angry is when I keep the most calm cos if I dare let what plays in my damn head out? Bad news,en,0,0,negative,@BeYoutiFull3 Lol. truly i'm a man &amp; when I'm angry is when I keep the most calm cos if I dare let what plays in my damn head out? Bad news
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I liked a @YouTube video from @omargoshtv https://t.co/7D5GRexugS Staying Overnight In a Real Haunted Mansion! MOST HAUNTED HOUSE,en,0,0,negative,I liked a @YouTube video from @omargoshtv https://t.co/7D5GRexugS Staying Overnight In a Real Haunted Mansion! MOST HAUNTED HOUSE
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,@TendiONY haha logans stationed an hour away from me I could scoop him hahaha just gotta find the rock TJ is under and get the Brit over,en,0,0,negative,@TendiONY haha logans stationed an hour away from me I could scoop him hahaha just gotta find the rock TJ is under and get the Brit over
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,"Todo el mundo estudiando una asignatura preocupadísimos, mientras yo acabo los trabajos de la asignatura de la que… https://t.co/GqAfa9lsIK",es,0,2,negative,"Everyone studying a very concerned subject, while I finish the work of the subject that ... https://t.co/gqafa9lsik"
2017-01-12 08:13:35+00:00,Thursday,2017-01-12,08:13:35,I don't believe in love and I think it's a dumb thing and an excuse for sex,en,0,0,negative,I don't believe in love and I think it's a dumb thing and an excuse for sex
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@Left_Renewal @ShoebridgeMLC I understand. I just find it an interesting internal inconsistency in some of the group's writings to date.,en,0,0,negative,@Left_Renewal @ShoebridgeMLC I understand. I just find it an interesting internal inconsistency in some of the group's writings to date.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,It's 3:13 am and I'm laying in bed thinking about how hungry I am and how sad I am that I won't wake up next to the beach,en,0,5,negative,It's 3:13 am and I'm laying in bed thinking about how hungry I am and how sad I am that I won't wake up next to the beach
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Github is down. I was notified by an an Ansible playbook that failed.,en,1,2,negative,Github is down. I was notified by an an Ansible playbook that failed.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@colenak20 @unchenn jam brp ?,in,0,0,negative,@colenak20 @unchenn at brp?
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I liked a @YouTube video from @dantdm https://t.co/X6GtnY0YAf WE GOT THE PUG!!! | Vlogger Go Viral #5,en,0,2,negative,I liked a @YouTube video from @dantdm https://t.co/X6GtnY0YAf WE GOT THE PUG!!! | Vlogger Go Viral #5
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"最近楽屋でのんびりしてしまう
のんびりだらだら、時々ツボ押されて笑ったり

…なんかここ毎日笑い疲れてる気がする",ja,0,0,negative,"I've been relaxing in the dressing room lately
I'm relaxed and sometimes I get pressed and laughed

...I feel like I'm tired of laughing every day"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"#StiriDeUltimaOra Un minor i-a lasat pe meseriasi fara uneltele cu care renovau o casa: Marti,10 ianuarie,… https://t.co/eMNBxT9wt9",ro,0,0,negative,"#Stirideultimora a minor left the tradesmen without the tools with which they renovated a house: Tuesday, January 10, ... https://t.co/mnbxt9wt9"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@m_shima78 
まさか年賀状のお返しくるとは思ってなくてびっくり！
年賀状みた瞬間「えっ、えっ」しか言ってなくて
頭の中パニックになったんだからね←
落ち着いてみたらうわぁぁぁぁん(´;ω;｀)ってなった
嬉しすぎたああああああ",ja,0,1,negative,"@m_shima78
I was surprised that I never thought I would be giving back to my New Year's cards!
When I saw the New Year's card, I was only saying, ""What, what?""
I've had a panic in my head ←
When I tried to calm down, I was like, wow (´;ω;｀).
I was so happy ahhh"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@DobreKinoTV  ""Ja to całe życie na farcie lecę, wie pan? I nigdy jeszcze nie wpadłem... O, jaka lala!... I nie wpadnę!""  #BarejaMiszcz",pl,0,1,negative,"@Dobrekinotv ""I am going all my life on the fly, you know? And I have never come up ... oh, what a doll! ... and I will not fall!""  #Barejamiszcz"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I added a video to a @YouTube playlist https://t.co/4OOlzd3SjJ Shaun King: The Truth About Talcum X,en,0,0,negative,I added a video to a @YouTube playlist https://t.co/4OOlzd3SjJ Shaun King: The Truth About Talcum X
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,", talked about while I'm not looking !",en,0,0,negative,", talked about while I'm not looking !"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Captain, I'm Yours -",en,0,0,negative,"Captain, I'm Yours -"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@bennlacy @USATODAY I'm with ya!,en,0,0,negative,@bennlacy @USATODAY I'm with ya!
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"FRaU February 2017 
Model : Kiko Mizuhara 
Photo : Eiki Mori 
Styling : Shun Watanabe 
Hair : Taku 
Make-up : Yusuk… https://t.co/SXHEtiVw6M",in,9,28,negative,"FRaU February 2017
Model: Kiko Mizuhara
Photo: Eiki Mori
Styling: Shun Watanabe
Hair: Taku
Make-up: Yusuke… https://t.co/SXHEtiVw6M"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I wish someone would have warned me https://t.co/B9cNhcwoW1,en,0,1,negative,I wish someone would have warned me https://t.co/B9cNhcwoW1
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@ToskaHog omgawsh yus I am definitely going to commission some 4 fingered ones off you :3,en,0,0,negative,@ToskaHog omgawsh yus I am definitely going to commission some 4 fingered ones off you :3
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Also I think @KEENANMULVANEY might be South Africa's first vacuum cleaner #Influencer - brands please take note.,en,1,5,negative,Also I think @KEENANMULVANEY might be South Africa's first vacuum cleaner #Influencer - brands please take note.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@dhalperi @iansimon I'll bet you a billion dollars I don't go bankrupt in 2017,en,0,0,negative,@dhalperi @iansimon I'll bet you a billion dollars I don't go bankrupt in 2017
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"#Quaison: «Andare via? Prima voglio vincere il nostro ""scudetto""» https://t.co/cSfXLH3IBZ",it,0,0,negative,"#Quaison: «Going away? First I want to win our ""Scudetto"" »https://t.co/csfxlh3ibz"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,not sorry for spamming y'all with hoseok bc i love him,en,1,2,negative,not sorry for spamming y'all with hoseok bc i love him
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Followers - 26, Unfollowers - 21. I didn't know it'd be this simple. Get your daily stats via https://t.co/exdItxEOqG.",en,0,0,negative,"Followers - 26, Unfollowers - 21. I didn't know it'd be this simple. Get your daily stats via https://t.co/exdItxEOqG."
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I feel so childish for being up this late like I don't have stuff to do TODAY 🙄,en,1,1,negative,I feel so childish for being up this late like I don't have stuff to do TODAY 🙄
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I have to start leaving early ew,en,0,0,negative,I have to start leaving early ew
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I'm starting to want a tat. But I'll never make my mind up of what 😶,en,0,0,negative,I'm starting to want a tat. But I'll never make my mind up of what 😶
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,(فالق الإصباح وجعل الليل سكنا والشمس والقمر حسبانا ذلك تقدير العزيز العليم) [الأنعام:96] https://t.co/hLWhoiNjpK,ar,0,0,negative,"(Falla the morning and made the night a residence, the sun, and the moon, we counted that, the Aziz Al -Aamim,) [Al -Anam: 96] https://t.co/hlwhoinjpk"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,#DescribeYourselfin5words I'm obsessed with One Direction😊 https://t.co/tIFGGLmO60,en,0,0,negative,#DescribeYourselfin5words I'm obsessed with One Direction😊 https://t.co/tIFGGLmO60
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@suziilovesyou she needs too. I miss how Seungri got his way with his 😂,en,0,1,negative,@suziilovesyou she needs too. I miss how Seungri got his way with his 😂
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@Appahcinno I wonder if Wilson might get a chance sometime soon up there. No-one else is stepping up and filling Mané's void.,en,0,0,negative,@Appahcinno I wonder if Wilson might get a chance sometime soon up there. No-one else is stepping up and filling Mané's void.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@EmperorSteak @rachelwanggg THANKS FOR YR WISHES BIHUI I PASS LIAO AHAHHAHAHHAA,en,0,0,negative,@EmperorSteak @rachelwanggg THANKS FOR YR WISHES BIHUI I PASS LIAO AHAHHAHAHHAA
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"All good... waiting for the snow, I'll get Mitch to take grandkids to the downs x https://t.co/FIUgZYz2W3",en,0,2,negative,"All good... waiting for the snow, I'll get Mitch to take grandkids to the downs x https://t.co/FIUgZYz2W3"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Keytork, fresco e innovador https://t.co/aIv8h9Ee4d",es,0,0,negative,"KeyTork, fresh and innovator https://t.co/aiv8h9ee4d"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,ก็รู้ตัวนะว่าตัวเองชอบแต่ผู้ชาย ผู้หญิงที่ชอบมีไม่ถึงห้าคนเลย กี้ส,th,0,0,negative,I know that I like only men. There are less than five women who like it.
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@arcticbiebwr o seu ta maravilhoso para,pt,0,0,negative,@arcticbiebwr yours is wonderful to
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@JohnShaw_71 @EFCjojo @darren_cronin @evertonmad1878 ok 👀 on a scale of 1-10 jo how wild are you so I know when I c… https://t.co/dKFQ62wnJE,en,0,2,negative,@JohnShaw_71 @EFCjojo @darren_cronin @evertonmad1878 ok 👀 on a scale of 1-10 jo how wild are you so I know when I c… https://t.co/dKFQ62wnJE
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@FPLSecrets whate you think redmon or Phillips ?,en,0,0,negative,@FPLSecrets whate you think redmon or Phillips ?
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Teething is no fun. In related news: I miss sleep. #Parenting,en,0,2,negative,Teething is no fun. In related news: I miss sleep. #Parenting
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I love the initial 3 minute Arctic blast my car provides me with every morning 🙃,en,0,0,negative,I love the initial 3 minute Arctic blast my car provides me with every morning 🙃
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I got some clown ass niggas in my phone son LMFAOOOOO niggas really be sayin the ultimate bs,en,0,1,negative,I got some clown ass niggas in my phone son LMFAOOOOO niggas really be sayin the ultimate bs
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"I'm at Student Organization Srinakharinwirot University - @soswu in Vadhana, Bangkok w/ @markkub_in https://t.co/RZGooPmVZX",en,0,0,negative,"I'm at Student Organization Srinakharinwirot University - @soswu in Vadhana, Bangkok w/ @markkub_in https://t.co/RZGooPmVZX"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@sam1ham I love the bangs so much 😍,en,0,1,negative,@sam1ham I love the bangs so much 😍
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@GeehVP i wish :'),en,0,0,negative,@GeehVP i wish :')
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,omg i love dingo's videos,en,0,0,negative,omg i love dingo's videos
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I member back then Twitter used to get nasty after midnight lmaoo 👅👅👅 #TwitterAfterDark,en,0,0,negative,I member back then Twitter used to get nasty after midnight lmaoo 👅👅👅 #TwitterAfterDark
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@Zerstaubung I love seeing the moon during the day!,en,0,0,negative,@Zerstaubung I love seeing the moon during the day!
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"James and Nadine 2016 Journey Thread:
June 2016 ""Bonfire Love Song"" 
- Till I Met You Teaser Shoot… https://t.co/VwgpWrCV42",en,0,0,negative,"James and Nadine 2016 Journey Thread:
June 2016 ""Bonfire Love Song"" 
- Till I Met You Teaser Shoot… https://t.co/VwgpWrCV42"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"@jk_rowling you are perfect,i love you ❤",en,0,0,negative,"@jk_rowling you are perfect,i love you ❤"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,Grease is a trash movie but I can't stop watching it,en,0,1,negative,Grease is a trash movie but I can't stop watching it
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"So, I made a mistake on my newest thumbnail... I keep mistaking the ""Phantom Badlands"" adventure for the ""Phantom Fortress"" adventure... 1",en,0,0,negative,"So, I made a mistake on my newest thumbnail... I keep mistaking the ""Phantom Badlands"" adventure for the ""Phantom Fortress"" adventure... 1"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I liked a @YouTube video from @skizzleaxe https://t.co/PZtGNpqZLT Black Ops 3 ZOMBIES DLC 5 MAP PACK IN 2017 ~ ALL EVIDENCE &amp; CRAZY,en,1,0,negative,I liked a @YouTube video from @skizzleaxe https://t.co/PZtGNpqZLT Black Ops 3 ZOMBIES DLC 5 MAP PACK IN 2017 ~ ALL EVIDENCE &amp; CRAZY
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,#KMPDUincourt I have never seen corrupt people in kenya being jail.....bt people who are fighting for there rights are sentence...,en,12,1,negative,#KMPDUincourt I have never seen corrupt people in kenya being jail.....bt people who are fighting for there rights are sentence...
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/uuHhee8nl9",en,0,0,negative,"""I'm just a little boy from Bradford and now I''m smashing it""
#HappyBirthdayZaynMalik https://t.co/uuHhee8nl9"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@HemooMangi hmm. theky . I respect u 😇,en,0,1,negative,@HemooMangi hmm. theky . I respect u 😇
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,"Bae: serve me something to eat pls. I'm starving. 

Me: https://t.co/bZxsusphAR by #mendiazsam via @c0nvey",en,0,0,negative,"Bae: serve me something to eat pls. I'm starving. 

Me: https://t.co/bZxsusphAR by #mendiazsam via @c0nvey"
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@alexdelsrys lmao i cleaned the ants prt so many times they just keep comin back fam,en,0,0,negative,@alexdelsrys lmao i cleaned the ants prt so many times they just keep comin back fam
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,I'm still awake... 😂🙄,en,1,2,negative,I'm still awake... 😂🙄
2017-01-12 08:13:36+00:00,Thursday,2017-01-12,08:13:36,@DLTrunnell @KelliSmith15 @abronxchick @AlciniaH @kemet2000 @EnigmaNetxx I meant don't but yeah i'm done with that!,en,1,2,negative,@DLTrunnell @KelliSmith15 @abronxchick @AlciniaH @kemet2000 @EnigmaNetxx I meant don't but yeah i'm done with that!
