text,lang,retweet_count,favorite_count,label,translated_text
@naruuhoe oh ok i thought it was a cross over between the last airbender to the legend of korra. it's a double cross over 😱,en,0,0,0,@naruuhoe oh ok i thought it was a cross over between the last airbender to the legend of korra. it's a double cross over 😱
i learned in 2016 being too nice is dangerous💯,en,1,2,0,i learned in 2016 being too nice is dangerous💯
@niggir i sold that acc for $80 on ebay my man,en,0,0,0,@niggir i sold that acc for $80 on ebay my man
@baashhu 3400+ active connections as of now 😩😩😩,en,0,0,0,@baashhu 3400+ active connections as of now 😩😩😩
@ifsverige @mynewsdesk_se grattis! vi ses i finalen! ✌️,sv,0,3,0,@ifsverige @mynewsdesk_se Congratulations! See you in the final! ✌️
(وقال نوح رب لا تذر على الأرض من الكافرين ديارا) [نوح:26] https://t.co/uttxhmxr3f,ar,0,0,0,"(Noah Lord said, do not go to the ground from the disbelievers Diyara) [Noah: 26] https://t.co/uttxhmxr3f"
i'm trynna be single https://t.co/cjsyukuj5k,en,0,1,0,i'm trynna be single https://t.co/cjsyukuj5k
"@moir_patrick happy birthday, hope you have a good day! sorry only half decent pic i have😂x https://t.co/regdvjm95v",en,0,2,0,"@moir_patrick happy birthday, hope you have a good day! sorry only half decent pic i have😂x https://t.co/regdvjm95v"
@tdebenetti @marikaleed seems i failed for actual real fake news: https://t.co/wyhcvoenzv,en,0,1,0,@tdebenetti @marikaleed seems i failed for actual real fake news: https://t.co/wyhcvoenzv
ピポピポピンポーン！,ja,0,0,0,Pipopipopinpop!
@koalaswim i love it,en,0,0,0,@koalaswim i love it
i liked a @youtube video from @kaykayesss https://t.co/ecxeprsfsj best pack luck ever! we pull best wr card! gurley &amp; thomas cook!,en,0,0,0,i liked a @youtube video from @kaykayesss https://t.co/ecxeprsfsj best pack luck ever! we pull best wr card! gurley &amp; thomas cook!
"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/28x5g8dpxz",en,0,0,0,"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/28x5g8dpxz"
i just answered https://t.co/2xjx0dz3nc,en,0,0,0,i just answered https://t.co/2xjx0dz3nc
seventh day slumber - i'll bleed https://t.co/bfxeflglas #rayedradi,en,0,0,0,seventh day slumber - i'll bleed https://t.co/bfxeflglas #rayedradi
@feybrands i dont knwo why you keep sayifn this when theres this canon phone cal ? riht here? https://t.co/nu5zeotcs6,en,0,4,0,@feybrands i dont knwo why you keep sayifn this when theres this canon phone cal ? riht here? https://t.co/nu5zeotcs6
why do people act surprised when after i cuss em out the day before i smile and act like nothing happened the day after. bitch i done forgot,en,0,0,0,why do people act surprised when after i cuss em out the day before i smile and act like nothing happened the day after. bitch i done forgot
@kimkuroo_ @yaku_listen 그렇소?,ko,0,1,0,@kimkuroo_ @yaku_listen
@g_i_w_a_ 안돼 다녀 와,ko,0,0,0,@g_i_w_a_ no
ciekawe co dostane z chemii i relki,pl,0,0,0,I wonder what I will get from chemistry and relatives
"wow, justin timberlake is such a aquarius! i heard they closely telephoned a cup...",en,0,0,0,"wow, justin timberlake is such a aquarius! i heard they closely telephoned a cup..."
this isnt a rhetorical question i need answers https://t.co/kvy75ba1nn,en,0,0,0,this isnt a rhetorical question i need answers https://t.co/kvy75ba1nn
ta for the votes already lovely people. i so appreciate it! but 'villain'? really? he's just misunderstood.,en,0,0,0,ta for the votes already lovely people. i so appreciate it! but 'villain'? really? he's just misunderstood.
"@ishanweldelfc i see where ur coming with all of them, but studge-great finisher, tough to buy that lethal threat, lovren-leader,improving",en,0,0,0,"@ishanweldelfc i see where ur coming with all of them, but studge-great finisher, tough to buy that lethal threat, lovren-leader,improving"
"so true 
but i don't film even though i have a youtube channel but only film videos what other people like to watch… https://t.co/jbx0it11vk",en,0,0,0,"so true 
but i don't film even though i have a youtube channel but only film videos what other people like to watch… https://t.co/jbx0it11vk"
@null 28,und,0,0,0,@null 28
i need a starter jacket that fits me lmao,en,0,0,0,i need a starter jacket that fits me lmao
truly the best album ever created i'm so blessed i can't believe the world pays it dust https://t.co/3ulb3mllpa,en,0,0,0,truly the best album ever created i'm so blessed i can't believe the world pays it dust https://t.co/3ulb3mllpa
32-årig kvinde dømt for at banke sin søn i årevis: så brutal var hendes vold https://t.co/d9zjdp6zii #lokalavisen #nyheder,da,0,0,0,32-year-old woman convicted of knocking her son for years: so brutal was her violence https://t.co/d9zjdp6zii #lokalavisen #News
@halcyondon i swear it's so much fun messing with you fanatical religion of atheism followers . ur all so cute i could just hug you !!!,en,0,0,0,@halcyondon i swear it's so much fun messing with you fanatical religion of atheism followers . ur all so cute i could just hug you !!!
where the heck mate i got fooled so bad at chemistry is bc i thought i was for any of my classes.,en,0,0,0,where the heck mate i got fooled so bad at chemistry is bc i thought i was for any of my classes.
"@lilychanida 
こちらこそです(^｡^)❤
なんて呼んだらいいですか〜？",ja,0,0,0,"@lilychanida
This is the place (^｡^)❤
What should I call you?"
「全か無かの法則」は、皆さん知ってると思います。説明は割愛。この法則で注意すべきなのは、細胞一個についてしかこの法則が成り立たないということ。細胞は一つひとつ閾値が違うから、その集合体のほっぺたを強くつねればつねるほど痛みは増すのです。,ja,0,0,0,"I'm sure you all know the ""rules of all or nothing."" I will skip the explanation. What should be noted about this rule is that this rule only holds for one cell. Each cell has a different threshold, so the more hard you pinch the cheeks of the assembly, the more pain you get."
oh hey hugh i didnt see yu there?,en,0,0,0,oh hey hugh i didnt see yu there?
"@zyga_j co tam znowu? jak będziesz szkalował mojego partyzanta w sejmie, to się obrazę i przestanę czytać twoje złote myśli :p",pl,0,0,0,"@zyga_J what's up again? If you defy my guerrilla in the Sejm, it is offended and I will stop reading your golden thoughts: P"
@evaagreens why are you like this this has been going on for two years i have put up with this for twooo yeaaaarsss let that bitch go,en,0,0,0,@evaagreens why are you like this this has been going on for two years i have put up with this for twooo yeaaaarsss let that bitch go
"@samcosenza i dislike all religion, but @thomasewoods is a great messenger to those who will only listen to a religious messenger.",en,0,0,0,"@samcosenza i dislike all religion, but @thomasewoods is a great messenger to those who will only listen to a religious messenger."
اللجنة التجارية تبحث الخدمات الائتمانية للقطاع,ar,0,0,0,The Commercial Committee discusses credit services for the sector
@bonnie_tvds benv,nl,1,1,0,@bonnie_tvds benv
it's official: i just launched on @patreon! check out my new page here: https://t.co/wfopinj69l #nowonpatreon,en,0,0,0,it's official: i just launched on @patreon! check out my new page here: https://t.co/wfopinj69l #nowonpatreon
@bbcnews @alliehbnews psoaratic arthritis and i walk an hour to work stood up all day moving and walk an hour back.....still have it!,en,0,1,0,@bbcnews @alliehbnews psoaratic arthritis and i walk an hour to work stood up all day moving and walk an hour back.....still have it!
@u2songs thank u fingers crossed today i get mine x,en,0,1,0,@u2songs thank u fingers crossed today i get mine x
"@amoktimess thrift stores!! not new new, but new enough if you're lucky😭 that's where i get all of mine",en,0,1,0,"@amoktimess thrift stores!! not new new, but new enough if you're lucky😭 that's where i get all of mine"
"@chemuu_ many stuff i know, i think you don't know. 😁",en,0,0,0,"@chemuu_ many stuff i know, i think you don't know. 😁"
@mediamolecule i promise i will make some pretty things with splats :),en,0,0,0,@mediamolecule i promise i will make some pretty things with splats :)
"this is one of the reasons #marketers are not taken seriously, i'm afraid. 
#brand ≠ corporate design. you can't bu… https://t.co/vgzsmq9qjr",en,0,0,0,"this is one of the reasons #marketers are not taken seriously, i'm afraid. 
#brand ≠ corporate design. you can't bu… https://t.co/vgzsmq9qjr"
bidding adieu to president #barackobama - a true #yellowcollar politician,en,0,0,0,bidding adieu to president #barackobama - a true #yellowcollar politician
what do you think of your ex? — i'm good with everyone. i have no regrets https://t.co/je818ooc3k,en,0,0,0,what do you think of your ex? — i'm good with everyone. i have no regrets https://t.co/je818ooc3k
it's funny how i get jealous whenever someone i know posts something about the killers on fb.,en,0,0,0,it's funny how i get jealous whenever someone i know posts something about the killers on fb.
"@romanellialessa @cristianfiorett i morti saremo noi,se continua cosi.",it,0,0,0,"@romanelliaLessa @cristianfiorett the dead will be us, if it continues like this."
"everyone on sc are putting ""done with hws ❤💪🏼"" and i'm just sitting here eating a choc cookie tryna figure out how",en,0,1,0,"everyone on sc are putting ""done with hws ❤💪🏼"" and i'm just sitting here eating a choc cookie tryna figure out how"
at least theres not a post limit and i dont have to delete every post out of anxiety,en,0,0,0,at least theres not a post limit and i dont have to delete every post out of anxiety
i don't think i've ever fallen for someone as hard as i have him.,en,0,0,0,i don't think i've ever fallen for someone as hard as i have him.
"la la land eventually ended, or maybe i just died of boredom and passed on to another realm 🙏🙏🙏",en,0,2,0,"la la land eventually ended, or maybe i just died of boredom and passed on to another realm 🙏🙏🙏"
@github is the site down? i can't push my commits.,en,0,0,0,@github is the site down? i can't push my commits.
@imlilhaiti @juicelvl i know he a dog he always hittin it from the beizly,en,0,1,0,@imlilhaiti @juicelvl i know he a dog he always hittin it from the beizly
"""if you know what i'm talking 'bout then shout me out sometime."" #skiiiwalker #tde @topdawgent",en,0,0,0,"""if you know what i'm talking 'bout then shout me out sometime."" #skiiiwalker #tde @topdawgent"
"tak peduli betapa sakitnya kamu, kamu harus bisa melupakan seseorang yg telah melupakanmu. #tweetrobotal",in,0,0,0,"No matter how pain you are, you should be able to forget someone who has forgotten you. #tweetrobotal"
s. skvernelio patarėjas pateko į šauktinių sąrašą https://t.co/tcaourtdxz,lt,0,0,0,s. Skvernel's adviser has been on the list of conscripts https://t.co/tcouourtdxz
sandra oh is so bomb. i've loved her since the first time i saw her.,en,4,7,0,sandra oh is so bomb. i've loved her since the first time i saw her.
@kingricochet i going back to tweeting about politics. so much fun? #goldenshowers &amp; sensationalism. arguing about con theories &amp; ect. peace,en,0,0,0,@kingricochet i going back to tweeting about politics. so much fun? #goldenshowers &amp; sensationalism. arguing about con theories &amp; ect. peace
かわいいよなぁ？,ja,0,1,0,Isn't it cute?
shout out to my roommate for staying up with me till 3 am while i do my homework 📚,en,0,2,0,shout out to my roommate for staying up with me till 3 am while i do my homework 📚
had a dream about a really fit lad and i dont know who he is i think i made him up in my head :( #sad,en,0,1,0,had a dream about a really fit lad and i dont know who he is i think i made him up in my head :( #sad
"@lost_qveen nvm, yes i did.",en,0,1,0,"@lost_qveen nvm, yes i did."
"@deeq58 no! i didn't just break it down into regions, in fact, many of those examples i gave you are those i'm familiar with sef.",en,0,0,0,"@deeq58 no! i didn't just break it down into regions, in fact, many of those examples i gave you are those i'm familiar with sef."
"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/m0eepzjxqc",en,0,0,0,"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/m0eepzjxqc"
2 new tweeps followed me in the last week. i find relevant people to follow with the #copyfollowers feature of https://t.co/wa0chcldom,en,0,0,0,2 new tweeps followed me in the last week. i find relevant people to follow with the #copyfollowers feature of https://t.co/wa0chcldom
one of todays highlights i just had to share https://t.co/tsdsggtxfr,en,0,0,0,one of todays highlights i just had to share https://t.co/tsdsggtxfr
"相変わらず松田商店のたこ焼きはうまいな
寒い冬に食うと涙出そうなるわ",ja,0,2,0,"As usual, Matsuda Shoten's takoyaki is delicious.
I'm going to cry when I eat it in the cold winter"
i would rather jack win because imagine how he's going to act if he loses https://t.co/lwglhwmhan,en,0,1,0,i would rather jack win because imagine how he's going to act if he loses https://t.co/lwglhwmhan
sometimes i wish i wasn't so honest 😅,en,0,0,0,sometimes i wish i wasn't so honest 😅
and with that said i have also learned to stop clowning women's efforts to make themselves look better.,en,1,0,0,and with that said i have also learned to stop clowning women's efforts to make themselves look better.
i eat that prissy up then i lick lick lick — prissy you say?  https://t.co/mswy4spkk0,en,0,0,0,i eat that prissy up then i lick lick lick — prissy you say?  https://t.co/mswy4spkk0
"""senafact #6: i love modelling for photographers! but honestly, which girl wouldn't?""",en,0,0,0,"""senafact #6: i love modelling for photographers! but honestly, which girl wouldn't?"""
if i'm getting on ya head then im breaking ya neck,en,0,1,0,if i'm getting on ya head then im breaking ya neck
hahahahahaha i'm always the bad one aren't i,en,0,0,0,hahahahahaha i'm always the bad one aren't i
@tennisharryg @panther24tweets i'm screaming 😂😭,en,0,2,0,@tennisharryg @panther24tweets i'm screaming 😂😭
i hate how bad my eyesight is but i look cute with glasses,en,0,3,0,i hate how bad my eyesight is but i look cute with glasses
帰ってきてうちにころがってたあるこーるのんだら一瞬で寝落ちて16時間経ってた……,ja,0,1,0,"When I got home, I fell asleep in a moment when I fell asleep at home..."
"alright she don't have twitter and not seeing the funny side, lets stop talking about kitchen nakedness otherwise i will lose a friend- ssh!",en,0,2,0,"alright she don't have twitter and not seeing the funny side, lets stop talking about kitchen nakedness otherwise i will lose a friend- ssh!"
i been talking to so many new people lately and the best way i know how to start conversations is always about food 😂,en,0,7,0,i been talking to so many new people lately and the best way i know how to start conversations is always about food 😂
i guess i have to do everything.,en,0,0,0,i guess i have to do everything.
kuvendi i gjakovës mban seancë të jashtëzakonshme për haradinajn https://t.co/aoe6f0wcl1,et,0,0,0,The Gjakova Assembly holds an extraordinary session for Haradinaj https://t.co/aoe6f0wcl1
"@realmyiq2xu2 no, but i probably should.",en,0,0,0,"@realmyiq2xu2 no, but i probably should."
"this dude just gone walk up trying to talk to me, nigga ima ask an ass cause i dont know you &amp; its late so keep it moving on my momma",en,0,0,0,"this dude just gone walk up trying to talk to me, nigga ima ask an ass cause i dont know you &amp; its late so keep it moving on my momma"
😂 i cant tell https://t.co/eztlkgpv2f,en,0,0,0,😂 i cant tell https://t.co/eztlkgpv2f
"forget unfollowers, i believe in growing. 13 new followers in the last week! stats via https://t.co/ejrfvehmrz",en,0,0,0,"forget unfollowers, i believe in growing. 13 new followers in the last week! stats via https://t.co/ejrfvehmrz"
"...네?뭐....라고 하셧나요..?
 #i",ko,0,0,0,"... yes? What did you say ...?
 #I"
also want to wish my best friend a happy birthday. i don't know how i would live life without you. ( i'll rant more… https://t.co/fpuofapkpa,en,0,2,0,also want to wish my best friend a happy birthday. i don't know how i would live life without you. ( i'll rant more… https://t.co/fpuofapkpa
"i heard that in the movie ""courage under fire"" always wondered / @leoofmars urinating on your feet cures athlete's foot.  #redeye",en,0,0,0,"i heard that in the movie ""courage under fire"" always wondered / @leoofmars urinating on your feet cures athlete's foot.  #redeye"
あやなしの画像流れてきて、サムネだと胸のところがお腹に見えてついに妊娠したのかと思った(小声),ja,0,0,0,"The image of Ayanashi appeared, and in the thumbnail, my chest was visible in my stomach, which made me think I was finally pregnant (silenced)"
in the trunk is my rifle i keep that for my rivals,en,0,1,0,in the trunk is my rifle i keep that for my rivals
i got something bigger for you to play with. lolz https://t.co/33eavipidx,en,0,0,0,i got something bigger for you to play with. lolz https://t.co/33eavipidx
i'm at sandrea lee salon &amp; spa in manila https://t.co/3icpokwlbf https://t.co/fm0fqpwpqt,tl,0,0,0,i'm at sandrea lee salon &amp; spa in manila https://t.co/3icpokwlbf https://t.co/fm0fqpwpqt
i liked a @youtube video https://t.co/xzxswpmge0 pulled over already?!,en,0,0,0,i liked a @youtube video https://t.co/xzxswpmge0 pulled over already?!
i added a video to a @youtube playlist https://t.co/ykcwg5skus slice 51 - the giants of death valley and the paiute tribes,en,0,0,0,i added a video to a @youtube playlist https://t.co/ykcwg5skus slice 51 - the giants of death valley and the paiute tribes
テレビに私の通ってた学校でたwwwwwwwwwwwwwwwwww,ja,0,0,0,I went to the school I attended on TV lol
"since i ship chrobin
im gonna draw them cosplay as chrobin",en,0,0,0,"since i ship chrobin
im gonna draw them cosplay as chrobin"
@maymacx plfc apa kak? -_-,ht,0,0,0,@maymacx PLFC APA KAK? -_-
i'm not well and feeling grumpy. can we just help england save their nhs somehow from tories' intentional destruction? #save,en,0,3,0,i'm not well and feeling grumpy. can we just help england save their nhs somehow from tories' intentional destruction? #save
how does it feel to have a huge amount of girls wan... — i don't actually  https://t.co/5mwaflo8uy,en,0,0,0,how does it feel to have a huge amount of girls wan... — i don't actually  https://t.co/5mwaflo8uy
mcgraw seeing her team begin to turn the corner https://t.co/fdyyv4kfiw https://t.co/sn4ytpfmhd,en,0,0,0,mcgraw seeing her team begin to turn the corner https://t.co/fdyyv4kfiw https://t.co/sn4ytpfmhd
"@darthsayahswag does this include also ppl who really try tolearn sthg from you iyo?
i mean i could understand...
i met twice a woman",en,0,0,0,"@darthsayahswag does this include also ppl who really try tolearn sthg from you iyo?
i mean i could understand...
i met twice a woman"
i'm gonna fart on you — thanks https://t.co/ob7tc87pus,en,0,1,0,i'm gonna fart on you — thanks https://t.co/ob7tc87pus
i need to meet up with people n talk random stuff.😱,en,0,0,0,i need to meet up with people n talk random stuff.😱
*a usual 3am irrationally irritated tweet from me that i'll regret and delete in the morning*,en,0,25,0,*a usual 3am irrationally irritated tweet from me that i'll regret and delete in the morning*
"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/gbzs3ni52n",en,0,0,0,"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/gbzs3ni52n"
"芥にワンオク来てるって、
そこやん😮すご",ja,0,5,0,"One Auction is coming to Akutaku
That's it 😮Amazing"
i liked a @youtube video https://t.co/2vmfxwmuxg how to lose weight fast!!?? | 48 hour vlog!! | meet the greers,en,0,0,0,i liked a @youtube video https://t.co/2vmfxwmuxg how to lose weight fast!!?? | 48 hour vlog!! | meet the greers
"it's ok. i love my new job. i actually do. it's out in the public again, which, yeah, as a cpa, a lot less of that.",en,0,0,0,"it's ok. i love my new job. i actually do. it's out in the public again, which, yeah, as a cpa, a lot less of that."
@yelyahwilliams please advise me: if i see a cute stray puppy should i take him in?????,en,0,0,0,@yelyahwilliams please advise me: if i see a cute stray puppy should i take him in?????
"when also i attained to youth, i married wives according to his selections. through them have been born my sons and grandsons",en,0,2,0,"when also i attained to youth, i married wives according to his selections. through them have been born my sons and grandsons"
"@s_d_y_826 
ゆい♡
うちのことはあいらって呼んでね🙌🏻",ja,0,0,0,"@s_d_y_826
Yui♡
Call me Aira 🙌🏻"
i liked a @youtube video from @rayjoycat https://t.co/tsuydd8icx raylin joy - wet dreams,en,0,0,0,i liked a @youtube video from @rayjoycat https://t.co/tsuydd8icx raylin joy - wet dreams
i'm a pretty gurl,en,0,0,0,i'm a pretty gurl
"acabo de disparar a un company de feina simulant una pistola amb els dits i li he dit ""fes que et mors"". ara em mira raro.",und,0,6,0,"I just shot a co -worker by simulating a gun with his fingers and told him ""Make you die"". Now looks to me weird."
i added a video to a @youtube playlist https://t.co/r9tw0py75y day wave - drag,en,0,1,0,i added a video to a @youtube playlist https://t.co/r9tw0py75y day wave - drag
@svsashank that's what i said. buddha &amp;others like him never tried to create religion but they taught the same principles in a different way,en,0,0,0,@svsashank that's what i said. buddha &amp;others like him never tried to create religion but they taught the same principles in a different way
@emmie2424 thanks but i just rather keep it to myself.,en,0,0,0,@emmie2424 thanks but i just rather keep it to myself.
"me: sold a skirt online 
also me: has no idea where i left the skirt 
me to myself: 🙂",en,0,2,0,"me: sold a skirt online 
also me: has no idea where i left the skirt 
me to myself: 🙂"
help i think i could carry shopping in my eye bags #bbloggers any suggestions other then sleep 😴 which i'm lacking?,en,1,0,0,help i think i could carry shopping in my eye bags #bbloggers any suggestions other then sleep 😴 which i'm lacking?
wait i think police is at the door🎶,en,0,0,0,wait i think police is at the door🎶
i just noticed dara's roots are already showing. her hair grows fast 👍,en,0,4,0,i just noticed dara's roots are already showing. her hair grows fast 👍
i reviewed https://t.co/kvhm6shecs 1/5. earn rs.40 per review %23writesharewin https://t.co/ylggl473bp via @mouthshut,en,0,0,0,i reviewed https://t.co/kvhm6shecs 1/5. earn rs.40 per review %23writesharewin https://t.co/ylggl473bp via @mouthshut
@deadp0ets i fell in love with him too tbh :( ang hirap bakit naging ganun character niya im so sad,tl,0,0,0,@deadp0ets i fell in love with him too tbh :( the hardships why he became that character im so sad
lrt....every night if i'm not with him,en,0,0,0,lrt....every night if i'm not with him
"evo jedan hladan i sa ""cigančićima"", jutarnji pozdrav iz mola..... https://t.co/rwsr7b9ugx",und,0,5,0,"Here's one cold and with ""Gypsy"", Morning Greetings from Mol ..... https://t.co/rwr7b9ugx"
@songwritertc i see no lies,en,0,0,0,@songwritertc i see no lies
@geniebouchard i'm sure you've had finished it!you're ever so beautiful!,en,0,0,0,@geniebouchard i'm sure you've had finished it!you're ever so beautiful!
"idk if it's just me, but i tremble when something ""touches"" me. that's how i know it's ""real.""",en,0,0,0,"idk if it's just me, but i tremble when something ""touches"" me. that's how i know it's ""real."""
"i miss you every minute, every second of the day 😞",en,0,0,0,"i miss you every minute, every second of the day 😞"
@kimkuroo_ @moniwa_i_dol 소인의 둘도없는 고수라오.,ko,0,0,0,@kimkuroo_ @moniwa_i_dol No two of the children.
@suho_91ss ตอนนี้ขอให้พี่หมีนอนเผื่อผมก่อนได้ไหมครับ?,th,0,0,0,"@Suho_91SS, now, can you sleep for me first?"
@senjohnthune what is it? i need one! worried that you are telling me the truth!!,en,0,0,0,@senjohnthune what is it? i need one! worried that you are telling me the truth!!
"@jozefmoneta to i tak lepiej niż misiewicz, przynajmniej chłop ma jakiś zawód :-p",pl,0,0,0,"@Jozefmoneta is better than Misiewicz, at least the peasant has a profession :-P"
"@majojovi @barson_svu i think he won't say anything for the moment, but we'll see happiness&amp;relief spreading over his face 😁😍",en,0,2,0,"@majojovi @barson_svu i think he won't say anything for the moment, but we'll see happiness&amp;relief spreading over his face 😁😍"
i don't get emotional for shit,en,0,0,0,i don't get emotional for shit
@tyansp_ emang wis taken ta pean wkwk,in,0,0,0,@tyansp_ is already taken on pean wkwk
"yo 
i acc love nigerians 
y'all got jokesss 😹😹",en,0,1,0,"yo 
i acc love nigerians 
y'all got jokesss 😹😹"
"i've harvested 411 food! check your patches for food too!  https://t.co/zorvepa1lt #android, #androidgames, #gameinsight",en,0,0,0,"i've harvested 411 food! check your patches for food too!  https://t.co/zorvepa1lt #android, #androidgames, #gameinsight"
"obama: joe, let go of my hand. i didn't eat all the ice cream. 
biden: you holdin'out on me!!!!!! https://t.co/zkielrushc",en,0,0,0,"obama: joe, let go of my hand. i didn't eat all the ice cream. 
biden: you holdin'out on me!!!!!! https://t.co/zkielrushc"
"who said that. nope, because you are the only one siyeon rper on my tl. should i tag another siyeon who isnt my fol… https://t.co/9vajpwyebt",en,0,0,0,"who said that. nope, because you are the only one siyeon rper on my tl. should i tag another siyeon who isnt my fol… https://t.co/9vajpwyebt"
حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم https://t.co/4q9t1y032b,ar,0,0,0,"God suffices, there is no god but He, I trust, and he is the Lord of the Great Throne https://t.co/4q9t1y032b"
@j_bad13 @k_lli and i say being negative is a form of laziness because it takes so little effort to be positive and it goes so much farther,en,0,1,0,@j_bad13 @k_lli and i say being negative is a form of laziness because it takes so little effort to be positive and it goes so much farther
i swear my aunties and uncles think that nursing is too hard for me. screw them they get paid less 😂,en,0,0,0,i swear my aunties and uncles think that nursing is too hard for me. screw them they get paid less 😂
@wonder_woman_79 caught me off guard with that one...kind of.  i will fully admit i was thinking that squirrel may have meant something else,en,0,1,0,@wonder_woman_79 caught me off guard with that one...kind of.  i will fully admit i was thinking that squirrel may have meant something else
"i'm at 名古屋レジャーランド 内田橋店 - @uchidabashi in nagoya-shi, 愛知県 https://t.co/ygzrrejg7o",ja,0,0,0,"i'm at Nagoya Leisure Land Uchidabashi Branch - @uchidabashi in nagoya-shi, Aichi Prefecture https://t.co/ygzrrejg7o"
@i_mohdiary قل بدون طعن يا بنات 🙃,ar,0,0,0,"@i_mohdiary say without stabbing, girls 🙃"
3:12 am an i'm wide df awake in the middle of the bed eating pickles 🙄 #ummmmm,en,0,0,0,3:12 am an i'm wide df awake in the middle of the bed eating pickles 🙄 #ummmmm
why didn't i start watching shameless sooner???,en,1,8,0,why didn't i start watching shameless sooner???
@svtchnsol ada itu nyelipp'^',in,0,0,0,@svtchnsol there is a nyelipp '^'
bara podzimkova and this dress are an absolute dream i'm in tears i want to b her https://t.co/fpodpph9lq,en,0,6,0,bara podzimkova and this dress are an absolute dream i'm in tears i want to b her https://t.co/fpodpph9lq
@breneishamariah @dope_noseller swear it dont. really y'all 😂 &amp; how y'all think his family gone feel watching this ? like na !,en,0,0,0,@breneishamariah @dope_noseller swear it dont. really y'all 😂 &amp; how y'all think his family gone feel watching this ? like na !
"white boy, the uncle kinda went crazy trying to get free and end up hitting our friend in the mouth lol so the lil uncle ends us getting the",en,0,0,0,"white boy, the uncle kinda went crazy trying to get free and end up hitting our friend in the mouth lol so the lil uncle ends us getting the"
"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/daqxlqscns",en,0,0,0,"""i'm just a little boy from bradford and now i''m smashing it""
#happybirthdayzaynmalik https://t.co/daqxlqscns"
"i've collected 7,219 gold coins!  https://t.co/zorvepa1lt #android, #androidgames, #gameinsight",en,0,0,0,"i've collected 7,219 gold coins!  https://t.co/zorvepa1lt #android, #androidgames, #gameinsight"
"@diswaychocol8dr 😂😂 fuck, i really set myself up with that one.",en,0,0,0,"@diswaychocol8dr 😂😂 fuck, i really set myself up with that one."
@jennathefisher i want to but i'll probs be throwing up the whole time from anxiety,en,0,0,0,@jennathefisher i want to but i'll probs be throwing up the whole time from anxiety
".....i also lost north and south, and emma. whyyyy.",en,0,0,0,".....i also lost north and south, and emma. whyyyy."
i liked a @youtube video from @chandraliow https://t.co/4aami130cd om telolet om.,en,0,0,0,i liked a @youtube video from @chandraliow https://t.co/4aami130cd om telolet om.
i want a bf so i can wear shit like this for him! 😍🤤 lemme get sexy for you. #futurebae #ilikesurprisingmybaby https://t.co/yzfutrrj1i,en,0,3,0,i want a bf so i can wear shit like this for him! 😍🤤 lemme get sexy for you. #futurebae #ilikesurprisingmybaby https://t.co/yzfutrrj1i
"rt-to-vote, #iochoice : :i vote for @viviandsena01 as #bestindianactivist -(in socialmedia) at https://t.co/l5gthov8xu",en,3,1,0,"rt-to-vote, #iochoice : :i vote for @viviandsena01 as #bestindianactivist -(in socialmedia) at https://t.co/l5gthov8xu"
i liked a @youtube video https://t.co/7r1owrw98d pakistan ki sb se bari problem,ht,0,0,0,i liked a @youtube video https://t.co/7r1owrw98d pakistan ki sb se bari problem
the varying reactions of writers i like who i follow on tumblr to yoi is a valuable lesson in the subjective nature of art,en,0,0,0,the varying reactions of writers i like who i follow on tumblr to yoi is a valuable lesson in the subjective nature of art
"if i get rich watch i be more hated then kanye , kuzz i'm showing my ass everyday for all the niggas who can't",en,0,1,0,"if i get rich watch i be more hated then kanye , kuzz i'm showing my ass everyday for all the niggas who can't"
life is certainly one thing that i understand. i understand the cycles,en,1,0,0,life is certainly one thing that i understand. i understand the cycles
@hamddan1977 مو شرط اكون قديمه عشان اقول الحق😂😂,ar,0,0,0,@hamddan1977 مو شرط اكون قديمه عشان اقول الحق😂😂
"but i don't know what do to, i don't know if i'm able to and i don't know if it will work",en,0,0,0,"but i don't know what do to, i don't know if i'm able to and i don't know if it will work"
my biggest fear about uni is that i'm not gonna make any friends there 😖,en,0,0,0,my biggest fear about uni is that i'm not gonna make any friends there 😖
subscribe to my newsletter and receive a free brand new resource i just created to support you in trusting... https://t.co/jsnkprgxzd,en,0,0,0,subscribe to my newsletter and receive a free brand new resource i just created to support you in trusting... https://t.co/jsnkprgxzd
how can u be friends with ur mans ex — i love mirna shes fab af. plus wtf were not like 7 ... https://t.co/ktg25qrq3d,en,0,3,0,how can u be friends with ur mans ex — i love mirna shes fab af. plus wtf were not like 7 ... https://t.co/ktg25qrq3d
laying awake listening to rain on the roof is something i enjoy. i'd enjoy it more if it happened in july instead of january though.,en,0,3,0,laying awake listening to rain on the roof is something i enjoy. i'd enjoy it more if it happened in july instead of january though.
